,season,home_team,away_team,down,game_date,game_half,game_seconds_remaining,play_type,ydstogo,ydsnet
472007,2019,ATL,SEA,4.0,2019-10-27,Half1,3382.0,field_goal,9,51
472015,2019,ATL,SEA,4.0,2019-10-27,Half1,3190.0,punt,5,20
472022,2019,ATL,SEA,4.0,2019-10-27,Half1,3022.0,punt,11,12
472033,2019,ATL,SEA,4.0,2019-10-27,Half1,2700.0,field_goal,1,57
472045,2019,ATL,SEA,4.0,2019-10-27,Half1,2426.0,pass,1,10
472065,2019,ATL,SEA,4.0,2019-10-27,Half1,1953.0,field_goal,10,40
472095,2019,ATL,SEA,4.0,2019-10-27,Half2,1599.0,no_play,2,75
472104,2019,ATL,SEA,4.0,2019-10-27,Half2,1428.0,punt,20,-10
472115,2019,ATL,SEA,4.0,2019-10-27,Half2,1110.0,field_goal,16,34
472120,2019,ATL,SEA,4.0,2019-10-27,Half2,991.0,no_play,3,2
472121,2019,ATL,SEA,4.0,2019-10-27,Half2,982.0,punt,8,2
472142,2019,ATL,SEA,4.0,2019-10-27,Half2,358.0,field_goal,9,58
472165,2019,ATL,SEA,4.0,2019-10-27,Half2,169.0,punt,6,4
482049,2019,ATL,TB,4.0,2019-11-24,Half1,3472.0,field_goal,7,68
482058,2019,ATL,TB,4.0,2019-11-24,Half1,3279.0,no_play,3,13
482059,2019,ATL,TB,4.0,2019-11-24,Half1,3271.0,punt,8,13
482075,2019,ATL,TB,4.0,2019-11-24,Half1,2948.0,punt,17,31
482091,2019,ATL,TB,4.0,2019-11-24,Half1,2656.0,punt,2,8
482096,2019,ATL,TB,4.0,2019-11-24,Half1,2498.0,punt,28,-5
482112,2019,ATL,TB,4.0,2019-11-24,Half1,2097.0,punt,18,13
482134,2019,ATL,TB,4.0,2019-11-24,Half1,1820.0,punt,3,7
482157,2019,ATL,TB,4.0,2019-11-24,Half2,1368.0,punt,2,8
482173,2019,ATL,TB,4.0,2019-11-24,Half2,1005.0,field_goal,14,34
482183,2019,ATL,TB,4.0,2019-11-24,Half2,773.0,field_goal,4,61
482190,2019,ATL,TB,4.0,2019-11-24,Half2,660.0,pass,4,55
482197,2019,ATL,TB,4.0,2019-11-24,Half2,496.0,field_goal,16,55
482205,2019,ATL,TB,4.0,2019-11-24,Half2,406.0,punt,10,13
482209,2019,ATL,TB,4.0,2019-11-24,Half2,359.0,punt,14,-4
482218,2019,ATL,TB,4.0,2019-11-24,Half2,233.0,no_play,5,12
482219,2019,ATL,TB,4.0,2019-11-24,Half2,233.0,punt,10,12
482223,2019,ATL,TB,4.0,2019-11-24,Half2,198.0,pass,5,-4
482236,2019,ATL,TB,4.0,2019-11-24,Half2,116.0,pass,7,75
484712,2019,ATL,NO,4.0,2019-11-28,Half1,3491.0,punt,13,-3
484725,2019,ATL,NO,4.0,2019-11-28,Half1,3174.0,punt,7,15
484731,2019,ATL,NO,4.0,2019-11-28,Half1,2997.0,punt,5,20
484743,2019,ATL,NO,4.0,2019-11-28,Half1,2700.0,pass,1,73
484747,2019,ATL,NO,4.0,2019-11-28,Half1,2618.0,punt,2,8
484762,2019,ATL,NO,4.0,2019-11-28,Half1,2349.0,field_goal,4,77
484774,2019,ATL,NO,4.0,2019-11-28,Half1,2041.0,field_goal,8,50
484790,2019,ATL,NO,4.0,2019-11-28,Half1,1826.0,run,3,48
484805,2019,ATL,NO,4.0,2019-11-28,Half2,1672.0,punt,5,15
484809,2019,ATL,NO,4.0,2019-11-28,Half2,1553.0,punt,15,-5
484819,2019,ATL,NO,4.0,2019-11-28,Half2,1259.0,field_goal,9,51
484833,2019,ATL,NO,4.0,2019-11-28,Half2,965.0,punt,21,-11
484848,2019,ATL,NO,4.0,2019-11-28,Half2,619.0,field_goal,5,5
484860,2019,ATL,NO,4.0,2019-11-28,Half2,392.0,field_goal,8,12
484877,2019,ATL,NO,4.0,2019-11-28,Half2,163.0,pass,14,34
484892,2019,ATL,NO,4.0,2019-11-28,Half2,44.0,pass,8,1
487379,2019,ATL,CAR,4.0,2019-12-08,Half1,3391.0,no_play,6,31
487380,2019,ATL,CAR,4.0,2019-12-08,Half1,3391.0,no_play,11,31
487384,2019,ATL,CAR,4.0,2019-12-08,Half1,3265.0,punt,6,4
487397,2019,ATL,CAR,4.0,2019-12-08,Half1,2871.0,field_goal,5,55
487408,2019,ATL,CAR,4.0,2019-12-08,Half1,2696.0,field_goal,6,47
487416,2019,ATL,CAR,4.0,2019-12-08,Half1,2463.0,punt,6,28
487424,2019,ATL,CAR,4.0,2019-12-08,Half1,2251.0,punt,19,16
487441,2019,ATL,CAR,4.0,2019-12-08,Half1,1967.0,punt,3,7
487484,2019,ATL,CAR,4.0,2019-12-08,Half2,1364.0,punt,5,35
487493,2019,ATL,CAR,4.0,2019-12-08,Half2,1199.0,field_goal,5,5
487500,2019,ATL,CAR,4.0,2019-12-08,Half2,1074.0,punt,11,11
487504,2019,ATL,CAR,4.0,2019-12-08,Half2,1016.0,punt,10,0
487515,2019,ATL,CAR,4.0,2019-12-08,Half2,704.0,field_goal,7,17
487525,2019,ATL,CAR,4.0,2019-12-08,Half2,479.0,field_goal,24,51
493721,2019,ATL,JAX,4.0,2019-12-22,Half1,3116.0,punt,4,17
493732,2019,ATL,JAX,4.0,2019-12-22,Half1,2791.0,no_play,1,67
493733,2019,ATL,JAX,4.0,2019-12-22,Half1,2787.0,field_goal,6,67
493737,2019,ATL,JAX,4.0,2019-12-22,Half1,2743.0,punt,8,2
493747,2019,ATL,JAX,4.0,2019-12-22,Half1,2575.0,pass,4,62
493753,2019,ATL,JAX,4.0,2019-12-22,Half1,2357.0,field_goal,3,62
493764,2019,ATL,JAX,4.0,2019-12-22,Half1,2110.0,punt,9,35
493772,2019,ATL,JAX,4.0,2019-12-22,Half1,1918.0,punt,17,3
493785,2019,ATL,JAX,4.0,2019-12-22,Half1,1814.0,field_goal,2,54
493795,2019,ATL,JAX,4.0,2019-12-22,Half2,1608.0,punt,9,18
493803,2019,ATL,JAX,4.0,2019-12-22,Half2,1452.0,punt,10,41
493808,2019,ATL,JAX,4.0,2019-12-22,Half2,1349.0,punt,8,2
493822,2019,ATL,JAX,4.0,2019-12-22,Half2,1052.0,field_goal,4,62
493846,2019,ATL,JAX,4.0,2019-12-22,Half2,513.0,punt,12,19
493853,2019,ATL,JAX,4.0,2019-12-22,Half2,415.0,pass,10,60
493857,2019,ATL,JAX,4.0,2019-12-22,Half2,345.0,pass,4,60
493861,2019,ATL,JAX,4.0,2019-12-22,Half2,273.0,pass,7,60
