,season,home_team,away_team,down,game_date,game_half,game_seconds_remaining,play_type,ydstogo,ydsnet
433856,2018,PHI,DAL,4.0,2018-11-11,Half1,2423.0,run,2,64
433867,2018,PHI,DAL,4.0,2018-11-11,Half1,2025.0,field_goal,13,64
433878,2018,PHI,DAL,4.0,2018-11-11,Half1,1898.0,field_goal,10,35
433899,2018,PHI,DAL,4.0,2018-11-11,Half2,1688.0,punt,14,-4
433907,2018,PHI,DAL,4.0,2018-11-11,Half2,1479.0,field_goal,7,47
433914,2018,PHI,DAL,4.0,2018-11-11,Half2,1363.0,field_goal,8,52
433965,2018,PHI,DAL,4.0,2018-11-11,Half2,77.0,pass,7,41
433971,2018,PHI,DAL,4.0,2018-11-11,Half2,53.0,punt,16,-6
433984,2018,SF,NYG,4.0,2018-11-12,Half1,3525.0,punt,11,-1
433990,2018,SF,NYG,4.0,2018-11-12,Half1,3318.0,field_goal,3,19
434000,2018,SF,NYG,4.0,2018-11-12,Half1,3005.0,punt,7,39
434025,2018,SF,NYG,4.0,2018-11-12,Half1,2453.0,punt,8,14
434030,2018,SF,NYG,4.0,2018-11-12,Half1,2322.0,punt,3,27
434047,2018,SF,NYG,4.0,2018-11-12,Half1,1913.0,field_goal,2,80
434092,2018,SF,NYG,4.0,2018-11-12,Half2,1165.0,punt,19,-9
434097,2018,SF,NYG,4.0,2018-11-12,Half2,1034.0,field_goal,3,34
434108,2018,SF,NYG,4.0,2018-11-12,Half2,821.0,punt,3,7
434114,2018,SF,NYG,4.0,2018-11-12,Half2,643.0,punt,1,22
434118,2018,SF,NYG,4.0,2018-11-12,Half2,546.0,punt,15,-5
434131,2018,SF,NYG,4.0,2018-11-12,Half2,170.0,field_goal,3,54
434171,2018,SEA,GB,4.0,2018-11-15,Half1,3484.0,punt,8,2
434176,2018,SEA,GB,4.0,2018-11-15,Half1,3351.0,field_goal,3,48
434183,2018,SEA,GB,4.0,2018-11-15,Half1,3149.0,run,1,42
434188,2018,SEA,GB,4.0,2018-11-15,Half1,3064.0,field_goal,12,42
434201,2018,SEA,GB,4.0,2018-11-15,Half1,2805.0,punt,7,3
434205,2018,SEA,GB,4.0,2018-11-15,Half1,2741.0,punt,5,5
434231,2018,SEA,GB,4.0,2018-11-15,Half1,2094.0,punt,8,13
434253,2018,SEA,GB,4.0,2018-11-15,Half1,1802.0,pass,1,41
434263,2018,SEA,GB,4.0,2018-11-15,Half2,1602.0,punt,7,27
434267,2018,SEA,GB,4.0,2018-11-15,Half2,1492.0,punt,13,-3
434271,2018,SEA,GB,4.0,2018-11-15,Half2,1401.0,punt,15,-5
434275,2018,SEA,GB,4.0,2018-11-15,Half2,1308.0,punt,14,-4
434281,2018,SEA,GB,4.0,2018-11-15,Half2,1135.0,punt,9,17
434296,2018,SEA,GB,4.0,2018-11-15,Half2,738.0,field_goal,16,72
434305,2018,SEA,GB,4.0,2018-11-15,Half2,507.0,field_goal,11,57
434319,2018,SEA,GB,4.0,2018-11-15,Half2,260.0,punt,2,8
434339,2018,ATL,DAL,4.0,2018-11-18,Half1,3350.0,punt,19,29
434356,2018,ATL,DAL,4.0,2018-11-18,Half1,2880.0,field_goal,3,85
434365,2018,ATL,DAL,4.0,2018-11-18,Half1,2696.0,field_goal,4,52
434370,2018,ATL,DAL,4.0,2018-11-18,Half1,2639.0,punt,6,4
434380,2018,ATL,DAL,4.0,2018-11-18,Half1,2298.0,punt,13,19
434386,2018,ATL,DAL,4.0,2018-11-18,Half1,2091.0,punt,15,8
434399,2018,ATL,DAL,4.0,2018-11-18,Half1,1834.0,field_goal,6,33
434414,2018,ATL,DAL,4.0,2018-11-18,Half2,1520.0,field_goal,4,43
434422,2018,ATL,DAL,4.0,2018-11-18,Half2,1336.0,field_goal,4,47
434456,2018,ATL,DAL,4.0,2018-11-18,Half2,508.0,field_goal,2,72
434465,2018,ATL,DAL,4.0,2018-11-18,Half2,252.0,punt,11,10
434489,2018,ATL,DAL,4.0,2018-11-18,Half2,3.0,field_goal,4,51
434494,2018,BAL,CIN,4.0,2018-11-18,Half1,3482.0,punt,1,9
434514,2018,BAL,CIN,4.0,2018-11-18,Half1,3036.0,punt,10,10
434520,2018,BAL,CIN,4.0,2018-11-18,Half1,2899.0,punt,5,16
434524,2018,BAL,CIN,4.0,2018-11-18,Half1,2830.0,punt,7,3
434528,2018,BAL,CIN,4.0,2018-11-18,Half1,2708.0,punt,7,3
434551,2018,BAL,CIN,4.0,2018-11-18,Half1,2208.0,punt,17,31
434555,2018,BAL,CIN,4.0,2018-11-18,Half1,2113.0,punt,6,4
434566,2018,BAL,CIN,4.0,2018-11-18,Half1,1907.0,field_goal,3,34
434575,2018,BAL,CIN,4.0,2018-11-18,Half1,1833.0,punt,14,19
434598,2018,BAL,CIN,4.0,2018-11-18,Half2,1515.0,run,1,36
434623,2018,BAL,CIN,4.0,2018-11-18,Half2,915.0,punt,12,-2
434637,2018,BAL,CIN,4.0,2018-11-18,Half2,495.0,field_goal,6,55
434649,2018,BAL,CIN,4.0,2018-11-18,Half2,244.0,field_goal,8,42
434655,2018,BAL,CIN,4.0,2018-11-18,Half2,187.0,no_play,1,4
434656,2018,BAL,CIN,4.0,2018-11-18,Half2,178.0,punt,6,4
434663,2018,BAL,CIN,4.0,2018-11-18,Half2,106.0,pass,3,27
434672,2018,CHI,MIN,4.0,2018-11-18,Half1,3479.0,punt,2,8
434685,2018,CHI,MIN,4.0,2018-11-18,Half1,3062.0,field_goal,10,64
434705,2018,CHI,MIN,4.0,2018-11-18,Half1,2600.0,punt,9,1
434724,2018,CHI,MIN,4.0,2018-11-18,Half1,2099.0,punt,15,-5
434738,2018,CHI,MIN,4.0,2018-11-18,Half1,1855.0,field_goal,8,41
434755,2018,CHI,MIN,4.0,2018-11-18,Half2,1591.0,punt,6,23
434762,2018,CHI,MIN,4.0,2018-11-18,Half2,1362.0,punt,4,28
434774,2018,CHI,MIN,4.0,2018-11-18,Half2,1044.0,pass,1,13
434778,2018,CHI,MIN,4.0,2018-11-18,Half2,911.0,field_goal,11,13
434788,2018,CHI,MIN,4.0,2018-11-18,Half2,711.0,field_goal,10,11
434797,2018,CHI,MIN,4.0,2018-11-18,Half2,527.0,punt,3,31
434826,2018,CHI,MIN,4.0,2018-11-18,Half2,172.0,field_goal,4,45
434875,2018,DET,CAR,4.0,2018-11-18,Half1,2733.0,punt,10,0
434882,2018,DET,CAR,4.0,2018-11-18,Half1,2580.0,punt,7,13
434888,2018,DET,CAR,4.0,2018-11-18,Half1,2393.0,punt,2,20
434892,2018,DET,CAR,4.0,2018-11-18,Half1,2274.0,punt,14,-4
434900,2018,DET,CAR,4.0,2018-11-18,Half1,2057.0,punt,16,17
434911,2018,DET,CAR,4.0,2018-11-18,Half1,1842.0,field_goal,10,48
434919,2018,DET,CAR,4.0,2018-11-18,Half1,1807.0,punt,10,0
434925,2018,DET,CAR,4.0,2018-11-18,Half2,1686.0,punt,2,32
434932,2018,DET,CAR,4.0,2018-11-18,Half2,1456.0,field_goal,14,78
434943,2018,DET,CAR,4.0,2018-11-18,Half2,1131.0,field_goal,7,62
434951,2018,DET,CAR,4.0,2018-11-18,Half2,947.0,punt,8,13
434957,2018,DET,CAR,4.0,2018-11-18,Half2,843.0,no_play,9,7
434958,2018,DET,CAR,4.0,2018-11-18,Half2,843.0,punt,14,7
434985,2018,DET,CAR,4.0,2018-11-18,Half2,277.0,punt,8,2
434990,2018,DET,CAR,4.0,2018-11-18,Half2,178.0,punt,8,2
435016,2018,IND,TEN,4.0,2018-11-18,Half1,3267.0,punt,16,33
435023,2018,IND,TEN,4.0,2018-11-18,Half1,3111.0,punt,9,24
435027,2018,IND,TEN,4.0,2018-11-18,Half1,3009.0,punt,7,3
435052,2018,IND,TEN,4.0,2018-11-18,Half1,2464.0,field_goal,4,54
435057,2018,IND,TEN,4.0,2018-11-18,Half1,2349.0,punt,1,9
435067,2018,IND,TEN,4.0,2018-11-18,Half1,2135.0,punt,6,4
435098,2018,IND,TEN,4.0,2018-11-18,Half2,1531.0,punt,1,32
435115,2018,IND,TEN,4.0,2018-11-18,Half2,1193.0,punt,9,15
435137,2018,IND,TEN,4.0,2018-11-18,Half2,655.0,punt,4,6
435143,2018,IND,TEN,4.0,2018-11-18,Half2,491.0,punt,9,25
435184,2018,NYG,TB,4.0,2018-11-18,Half1,3019.0,run,1,68
435204,2018,NYG,TB,4.0,2018-11-18,Half1,2468.0,punt,15,8
435209,2018,NYG,TB,4.0,2018-11-18,Half1,2365.0,punt,15,-5
435217,2018,NYG,TB,4.0,2018-11-18,Half1,2102.0,run,1,64
435230,2018,NYG,TB,4.0,2018-11-18,Half1,1886.0,punt,2,36
435261,2018,NYG,TB,4.0,2018-11-18,Half2,1329.0,field_goal,6,27
435296,2018,NYG,TB,4.0,2018-11-18,Half2,465.0,punt,17,-7
435329,2018,NYG,TB,4.0,2018-11-18,Half2,31.0,no_play,7,-2
435330,2018,NYG,TB,4.0,2018-11-18,Half2,31.0,punt,12,-2
435338,2018,WAS,HOU,4.0,2018-11-18,Half1,3557.0,punt,9,1
435348,2018,WAS,HOU,4.0,2018-11-18,Half1,3275.0,field_goal,3,68
435356,2018,WAS,HOU,4.0,2018-11-18,Half1,3101.0,punt,5,27
435387,2018,WAS,HOU,4.0,2018-11-18,Half1,2498.0,punt,16,-6
435392,2018,WAS,HOU,4.0,2018-11-18,Half1,2368.0,punt,5,26
435418,2018,WAS,HOU,4.0,2018-11-18,Half1,1836.0,field_goal,14,-4
435440,2018,WAS,HOU,4.0,2018-11-18,Half2,1357.0,punt,22,28
435458,2018,WAS,HOU,4.0,2018-11-18,Half2,982.0,field_goal,15,60
435465,2018,WAS,HOU,4.0,2018-11-18,Half2,894.0,run,1,67
435483,2018,WAS,HOU,4.0,2018-11-18,Half2,455.0,field_goal,9,37
435490,2018,WAS,HOU,4.0,2018-11-18,Half2,285.0,punt,19,2
435504,2018,WAS,HOU,4.0,2018-11-18,Half2,56.0,field_goal,5,31
435512,2018,WAS,HOU,4.0,2018-11-18,Half2,8.0,field_goal,10,20
435538,2018,ARI,OAK,4.0,2018-11-18,Half1,2983.0,punt,17,-7
435542,2018,ARI,OAK,4.0,2018-11-18,Half1,2927.0,punt,5,5
435546,2018,ARI,OAK,4.0,2018-11-18,Half1,2827.0,punt,2,8
435559,2018,ARI,OAK,4.0,2018-11-18,Half1,2579.0,punt,11,11
435576,2018,ARI,OAK,4.0,2018-11-18,Half1,2144.0,punt,30,-20
435580,2018,ARI,OAK,4.0,2018-11-18,Half1,2057.0,punt,5,5
435584,2018,ARI,OAK,4.0,2018-11-18,Half1,1993.0,punt,9,1
435591,2018,ARI,OAK,4.0,2018-11-18,Half1,1931.0,punt,7,3
435601,2018,ARI,OAK,4.0,2018-11-18,Half1,1868.0,punt,14,25
435613,2018,ARI,OAK,4.0,2018-11-18,Half2,1531.0,field_goal,10,44
435620,2018,ARI,OAK,4.0,2018-11-18,Half2,1388.0,punt,8,12
435634,2018,ARI,OAK,4.0,2018-11-18,Half2,925.0,field_goal,2,63
435640,2018,ARI,OAK,4.0,2018-11-18,Half2,821.0,punt,6,4
435649,2018,ARI,OAK,4.0,2018-11-18,Half2,468.0,punt,1,35
435662,2018,ARI,OAK,4.0,2018-11-18,Half2,230.0,punt,9,1
435667,2018,ARI,OAK,4.0,2018-11-18,Half2,196.0,punt,9,1
435671,2018,ARI,OAK,4.0,2018-11-18,Half2,170.0,punt,10,0
435677,2018,ARI,OAK,4.0,2018-11-18,Half2,120.0,punt,25,-15
435693,2018,LAC,DEN,4.0,2018-11-18,Half1,3537.0,punt,1,9
435708,2018,LAC,DEN,4.0,2018-11-18,Half1,3125.0,field_goal,18,52
435715,2018,LAC,DEN,4.0,2018-11-18,Half1,2991.0,punt,2,24
435725,2018,LAC,DEN,4.0,2018-11-18,Half1,2745.0,field_goal,8,55
435734,2018,LAC,DEN,4.0,2018-11-18,Half1,2578.0,pass,5,70
435748,2018,LAC,DEN,4.0,2018-11-18,Half1,2217.0,run,1,30
435768,2018,LAC,DEN,4.0,2018-11-18,Half1,1863.0,no_play,3,13
435769,2018,LAC,DEN,4.0,2018-11-18,Half1,1859.0,punt,8,13
435795,2018,LAC,DEN,4.0,2018-11-18,Half2,1420.0,punt,2,8
435813,2018,LAC,DEN,4.0,2018-11-18,Half2,958.0,punt,1,9
435834,2018,LAC,DEN,4.0,2018-11-18,Half2,411.0,field_goal,1,60
435844,2018,LAC,DEN,4.0,2018-11-18,Half2,233.0,punt,7,29
435855,2018,LAC,DEN,4.0,2018-11-18,Half2,118.0,punt,7,32
435869,2018,NO,PHI,4.0,2018-11-18,Half1,3513.0,punt,1,9
435877,2018,NO,PHI,4.0,2018-11-18,Half1,3256.0,field_goal,2,57
435882,2018,NO,PHI,4.0,2018-11-18,Half1,3193.0,punt,4,6
435924,2018,NO,PHI,4.0,2018-11-18,Half1,2269.0,punt,10,0
435932,2018,NO,PHI,4.0,2018-11-18,Half1,2013.0,no_play,13,24
435933,2018,NO,PHI,4.0,2018-11-18,Half1,2005.0,punt,8,24
435966,2018,NO,PHI,4.0,2018-11-18,Half2,1500.0,pass,5,16
435983,2018,NO,PHI,4.0,2018-11-18,Half2,1004.0,punt,6,17
435993,2018,NO,PHI,4.0,2018-11-18,Half2,802.0,pass,6,87
436000,2018,NO,PHI,4.0,2018-11-18,Half2,712.0,pass,1,9
436009,2018,NO,PHI,4.0,2018-11-18,Half2,409.0,field_goal,1,33
436019,2018,NO,PHI,4.0,2018-11-18,Half2,198.0,punt,13,-3
436037,2018,JAX,PIT,4.0,2018-11-18,Half1,3438.0,punt,4,23
436042,2018,JAX,PIT,4.0,2018-11-18,Half1,3319.0,punt,1,9
436046,2018,JAX,PIT,4.0,2018-11-18,Half1,3234.0,punt,1,9
436052,2018,JAX,PIT,4.0,2018-11-18,Half1,3136.0,punt,6,21
436070,2018,JAX,PIT,4.0,2018-11-18,Half1,2595.0,field_goal,4,64
436075,2018,JAX,PIT,4.0,2018-11-18,Half1,2537.0,punt,11,-1
436081,2018,JAX,PIT,4.0,2018-11-18,Half1,2314.0,field_goal,3,38
436093,2018,JAX,PIT,4.0,2018-11-18,Half1,2021.0,field_goal,14,22
436102,2018,JAX,PIT,4.0,2018-11-18,Half1,1909.0,punt,8,12
436108,2018,JAX,PIT,4.0,2018-11-18,Half1,1888.0,punt,17,-7
436113,2018,JAX,PIT,4.0,2018-11-18,Half1,1848.0,punt,10,0
436121,2018,JAX,PIT,4.0,2018-11-18,Half1,1803.0,pass,3,35
436126,2018,JAX,PIT,4.0,2018-11-18,Half2,1710.0,punt,5,5
436131,2018,JAX,PIT,4.0,2018-11-18,Half2,1555.0,punt,23,-13
436159,2018,JAX,PIT,4.0,2018-11-18,Half2,864.0,punt,4,6
436163,2018,JAX,PIT,4.0,2018-11-18,Half2,775.0,punt,16,-6
436168,2018,JAX,PIT,4.0,2018-11-18,Half2,631.0,punt,24,-14
436175,2018,JAX,PIT,4.0,2018-11-18,Half2,413.0,pass,6,28
436179,2018,JAX,PIT,4.0,2018-11-18,Half2,316.0,punt,11,-1
436196,2018,JAX,PIT,4.0,2018-11-18,Half2,110.0,punt,4,6
436227,2018,LAR,KC,4.0,2018-11-19,Half1,3307.0,punt,8,2
436260,2018,LAR,KC,4.0,2018-11-19,Half1,2698.0,field_goal,5,79
436275,2018,LAR,KC,4.0,2018-11-19,Half1,2289.0,field_goal,2,73
436288,2018,LAR,KC,4.0,2018-11-19,Half1,2058.0,punt,6,29
436319,2018,LAR,KC,4.0,2018-11-19,Half2,1654.0,pass,1,46
436344,2018,LAR,KC,4.0,2018-11-19,Half2,1049.0,field_goal,4,50
436351,2018,LAR,KC,4.0,2018-11-19,Half2,973.0,punt,9,1
436358,2018,LAR,KC,4.0,2018-11-19,Half2,825.0,punt,28,6
436380,2018,LAR,KC,4.0,2018-11-19,Half2,498.0,punt,3,7
436384,2018,LAR,KC,4.0,2018-11-19,Half2,404.0,punt,1,9
436389,2018,LAR,KC,4.0,2018-11-19,Half2,277.0,pass,2,65
436415,2018,LAR,KC,4.0,2018-11-19,Half2,64.0,punt,11,-1
436427,2018,DET,CHI,4.0,2018-11-22,Half1,3501.0,punt,2,8
436431,2018,DET,CHI,4.0,2018-11-22,Half1,3441.0,punt,4,6
436440,2018,DET,CHI,4.0,2018-11-22,Half1,3169.0,punt,5,35
436448,2018,DET,CHI,4.0,2018-11-22,Half1,2910.0,punt,8,24
436452,2018,DET,CHI,4.0,2018-11-22,Half1,2831.0,punt,1,9
436467,2018,DET,CHI,4.0,2018-11-22,Half1,2411.0,pass,1,40
436483,2018,DET,CHI,4.0,2018-11-22,Half1,2043.0,field_goal,9,53
436488,2018,DET,CHI,4.0,2018-11-22,Half1,1942.0,punt,15,-5
436505,2018,DET,CHI,4.0,2018-11-22,Half1,1801.0,pass,1,13
436516,2018,DET,CHI,4.0,2018-11-22,Half2,1484.0,punt,8,35
436523,2018,DET,CHI,4.0,2018-11-22,Half2,1306.0,punt,11,11
436528,2018,DET,CHI,4.0,2018-11-22,Half2,1184.0,punt,11,-1
436559,2018,DET,CHI,4.0,2018-11-22,Half2,468.0,field_goal,1,73
436564,2018,DET,CHI,4.0,2018-11-22,Half2,381.0,punt,14,-4
436602,2018,DAL,WAS,4.0,2018-11-22,Half1,3219.0,punt,6,4
436607,2018,DAL,WAS,4.0,2018-11-22,Half1,3120.0,punt,1,9
436623,2018,DAL,WAS,4.0,2018-11-22,Half1,2700.0,punt,11,13
436634,2018,DAL,WAS,4.0,2018-11-22,Half1,2385.0,punt,9,34
436638,2018,DAL,WAS,4.0,2018-11-22,Half1,2245.0,punt,2,8
436659,2018,DAL,WAS,4.0,2018-11-22,Half1,1892.0,field_goal,10,65
436664,2018,DAL,WAS,4.0,2018-11-22,Half1,1869.0,punt,15,-5
436670,2018,DAL,WAS,4.0,2018-11-22,Half1,1826.0,punt,17,7
436680,2018,DAL,WAS,4.0,2018-11-22,Half2,1632.0,punt,7,13
436684,2018,DAL,WAS,4.0,2018-11-22,Half2,1544.0,punt,9,1
436707,2018,DAL,WAS,4.0,2018-11-22,Half2,1093.0,punt,6,37
436740,2018,DAL,WAS,4.0,2018-11-22,Half2,333.0,run,1,45
436751,2018,DAL,WAS,4.0,2018-11-22,Half2,239.0,punt,10,0
436764,2018,DAL,WAS,4.0,2018-11-22,Half2,77.0,field_goal,3,41
436798,2018,NO,ATL,4.0,2018-11-22,Half1,2860.0,field_goal,13,25
436817,2018,NO,ATL,4.0,2018-11-22,Half1,2352.0,field_goal,2,71
436822,2018,NO,ATL,4.0,2018-11-22,Half1,2259.0,punt,14,-4
436839,2018,NO,ATL,4.0,2018-11-22,Half1,1913.0,run,6,58
436851,2018,NO,ATL,4.0,2018-11-22,Half2,1673.0,pass,2,8
436856,2018,NO,ATL,4.0,2018-11-22,Half2,1574.0,no_play,5,0
436857,2018,NO,ATL,4.0,2018-11-22,Half2,1574.0,punt,10,0
436861,2018,NO,ATL,4.0,2018-11-22,Half2,1465.0,punt,1,9
436876,2018,NO,ATL,4.0,2018-11-22,Half2,1113.0,pass,2,79
436883,2018,NO,ATL,4.0,2018-11-22,Half2,928.0,pass,2,79
436890,2018,NO,ATL,4.0,2018-11-22,Half2,850.0,no_play,3,7
436908,2018,NO,ATL,4.0,2018-11-22,Half2,382.0,pass,12,58
436912,2018,NO,ATL,4.0,2018-11-22,Half2,250.0,pass,10,58
436918,2018,NO,ATL,4.0,2018-11-22,Half2,225.0,punt,2,8
436943,2018,BAL,OAK,4.0,2018-11-25,Half1,3322.0,pass,1,81
436958,2018,BAL,OAK,4.0,2018-11-25,Half1,2972.0,field_goal,7,40
436964,2018,BAL,OAK,4.0,2018-11-25,Half1,2953.0,punt,10,0
436972,2018,BAL,OAK,4.0,2018-11-25,Half1,2752.0,punt,8,26
436981,2018,BAL,OAK,4.0,2018-11-25,Half1,2581.0,punt,12,9
436988,2018,BAL,OAK,4.0,2018-11-25,Half1,2424.0,punt,11,12
436995,2018,BAL,OAK,4.0,2018-11-25,Half1,2234.0,field_goal,9,77
437001,2018,BAL,OAK,4.0,2018-11-25,Half1,2155.0,punt,6,16
437014,2018,BAL,OAK,4.0,2018-11-25,Half1,1958.0,field_goal,6,20
437078,2018,BAL,OAK,4.0,2018-11-25,Half2,639.0,punt,5,5
437083,2018,BAL,OAK,4.0,2018-11-25,Half2,506.0,punt,12,-2
437088,2018,BAL,OAK,4.0,2018-11-25,Half2,371.0,pass,8,18
437094,2018,BAL,OAK,4.0,2018-11-25,Half2,239.0,punt,14,-4
437111,2018,BUF,JAX,4.0,2018-11-25,Half1,3400.0,punt,8,16
437118,2018,BUF,JAX,4.0,2018-11-25,Half1,3166.0,no_play,1,24
437119,2018,BUF,JAX,4.0,2018-11-25,Half1,3154.0,punt,6,24
437131,2018,BUF,JAX,4.0,2018-11-25,Half1,2947.0,punt,5,5
437156,2018,BUF,JAX,4.0,2018-11-25,Half1,2336.0,punt,3,7
437175,2018,BUF,JAX,4.0,2018-11-25,Half1,1911.0,punt,25,0
437194,2018,BUF,JAX,4.0,2018-11-25,Half2,1756.0,punt,4,6
437200,2018,BUF,JAX,4.0,2018-11-25,Half2,1573.0,punt,2,19
437204,2018,BUF,JAX,4.0,2018-11-25,Half2,1456.0,no_play,5,17
437208,2018,BUF,JAX,4.0,2018-11-25,Half2,1361.0,punt,3,17
437212,2018,BUF,JAX,4.0,2018-11-25,Half2,1304.0,,7,3
437213,2018,BUF,JAX,4.0,2018-11-25,Half2,1280.0,punt,7,3
437226,2018,BUF,JAX,4.0,2018-11-25,Half2,939.0,field_goal,24,23
437239,2018,BUF,JAX,4.0,2018-11-25,Half2,813.0,punt,25,-10
437243,2018,BUF,JAX,4.0,2018-11-25,Half2,712.0,punt,7,3
437250,2018,BUF,JAX,4.0,2018-11-25,Half2,568.0,punt,4,28
437260,2018,BUF,JAX,4.0,2018-11-25,Half2,357.0,punt,14,54
437272,2018,BUF,JAX,4.0,2018-11-25,Half2,189.0,field_goal,4,14
437293,2018,CAR,SEA,4.0,2018-11-25,Half1,3489.0,punt,17,-7
437303,2018,CAR,SEA,4.0,2018-11-25,Half1,3143.0,run,2,71
437309,2018,CAR,SEA,4.0,2018-11-25,Half1,3043.0,punt,7,19
437315,2018,CAR,SEA,4.0,2018-11-25,Half1,2835.0,field_goal,5,58
437331,2018,CAR,SEA,4.0,2018-11-25,Half1,2565.0,field_goal,8,60
437336,2018,CAR,SEA,4.0,2018-11-25,Half1,2436.0,punt,1,9
437341,2018,CAR,SEA,4.0,2018-11-25,Half1,2318.0,punt,8,2
437367,2018,CAR,SEA,4.0,2018-11-25,Half1,1801.0,field_goal,7,60
437410,2018,CAR,SEA,4.0,2018-11-25,Half2,707.0,run,1,63
437414,2018,CAR,SEA,4.0,2018-11-25,Half2,572.0,field_goal,10,63
437431,2018,CAR,SEA,4.0,2018-11-25,Half2,213.0,pass,3,75
437444,2018,CAR,SEA,4.0,2018-11-25,Half2,105.0,field_goal,4,45
437451,2018,CAR,SEA,4.0,2018-11-25,Half2,4.0,field_goal,13,45
437473,2018,CIN,CLE,4.0,2018-11-25,Half1,3016.0,pass,1,53
437478,2018,CIN,CLE,4.0,2018-11-25,Half1,2886.0,field_goal,11,53
437490,2018,CIN,CLE,4.0,2018-11-25,Half1,2716.0,punt,14,7
437516,2018,CIN,CLE,4.0,2018-11-25,Half1,2050.0,run,1,59
437553,2018,CIN,CLE,4.0,2018-11-25,Half2,1644.0,punt,7,3
437557,2018,CIN,CLE,4.0,2018-11-25,Half2,1544.0,punt,11,-1
437580,2018,CIN,CLE,4.0,2018-11-25,Half2,900.0,punt,19,30
437594,2018,CIN,CLE,4.0,2018-11-25,Half2,552.0,no_play,22,94
437603,2018,CIN,CLE,4.0,2018-11-25,Half2,382.0,punt,3,7
437609,2018,CIN,CLE,4.0,2018-11-25,Half2,284.0,no_play,1,44
437610,2018,CIN,CLE,4.0,2018-11-25,Half2,284.0,pass,6,44
437618,2018,CIN,CLE,4.0,2018-11-25,Half2,192.0,pass,4,44
437626,2018,CIN,CLE,4.0,2018-11-25,Half2,120.0,punt,13,24
437630,2018,CIN,CLE,4.0,2018-11-25,Half2,91.0,no_play,10,-5
437631,2018,CIN,CLE,4.0,2018-11-25,Half2,80.0,pass,15,-5
437660,2018,IND,MIA,4.0,2018-11-25,Half1,3012.0,punt,4,32
437672,2018,IND,MIA,4.0,2018-11-25,Half1,2755.0,punt,12,8
437677,2018,IND,MIA,4.0,2018-11-25,Half1,2700.0,punt,1,9
437681,2018,IND,MIA,4.0,2018-11-25,Half1,2566.0,punt,7,3
437688,2018,IND,MIA,4.0,2018-11-25,Half1,2423.0,punt,11,26
437693,2018,IND,MIA,4.0,2018-11-25,Half1,2262.0,punt,2,8
437700,2018,IND,MIA,4.0,2018-11-25,Half1,2039.0,pass,1,73
437726,2018,IND,MIA,4.0,2018-11-25,Half2,1720.0,punt,2,8
437736,2018,IND,MIA,4.0,2018-11-25,Half2,1458.0,field_goal,3,31
437748,2018,IND,MIA,4.0,2018-11-25,Half2,1116.0,field_goal,17,45
437768,2018,IND,MIA,4.0,2018-11-25,Half2,644.0,pass,1,47
437774,2018,IND,MIA,4.0,2018-11-25,Half2,511.0,field_goal,8,47
437779,2018,IND,MIA,4.0,2018-11-25,Half2,477.0,punt,15,-5
437792,2018,IND,MIA,4.0,2018-11-25,Half2,170.0,punt,6,4
437803,2018,IND,MIA,4.0,2018-11-25,Half2,3.0,field_goal,1,44
437813,2018,NYJ,NE,4.0,2018-11-25,Half1,3396.0,punt,10,20
437821,2018,NYJ,NE,4.0,2018-11-25,Half1,3194.0,punt,10,47
437846,2018,NYJ,NE,4.0,2018-11-25,Half1,2650.0,punt,3,24
437857,2018,NYJ,NE,4.0,2018-11-25,Half1,2344.0,punt,18,22
437863,2018,NYJ,NE,4.0,2018-11-25,Half1,2253.0,punt,5,5
437876,2018,NYJ,NE,4.0,2018-11-25,Half1,1950.0,field_goal,4,54
437886,2018,NYJ,NE,4.0,2018-11-25,Half1,1858.0,punt,2,8
437905,2018,NYJ,NE,4.0,2018-11-25,Half2,1468.0,run,1,61
437909,2018,NYJ,NE,4.0,2018-11-25,Half2,1417.0,no_play,9,61
437910,2018,NYJ,NE,4.0,2018-11-25,Half2,1417.0,field_goal,14,61
437924,2018,NYJ,NE,4.0,2018-11-25,Half2,1144.0,field_goal,6,55
437940,2018,NYJ,NE,4.0,2018-11-25,Half2,812.0,punt,21,22
437957,2018,NYJ,NE,4.0,2018-11-25,Half2,458.0,punt,6,4
437961,2018,NYJ,NE,4.0,2018-11-25,Half2,323.0,punt,8,2
437975,2018,NYJ,NE,4.0,2018-11-25,Half2,116.0,pass,2,57
438001,2018,PHI,NYG,4.0,2018-11-25,Half1,3202.0,punt,5,24
438011,2018,PHI,NYG,4.0,2018-11-25,Half1,2895.0,field_goal,7,87
438019,2018,PHI,NYG,4.0,2018-11-25,Half1,2711.0,punt,22,13
438033,2018,PHI,NYG,4.0,2018-11-25,Half1,2378.0,field_goal,9,54
438041,2018,PHI,NYG,4.0,2018-11-25,Half1,2122.0,field_goal,3,46
438078,2018,PHI,NYG,4.0,2018-11-25,Half2,1649.0,no_play,10,23
438082,2018,PHI,NYG,4.0,2018-11-25,Half2,1522.0,punt,14,-4
438092,2018,PHI,NYG,4.0,2018-11-25,Half2,1311.0,field_goal,6,37
438101,2018,PHI,NYG,4.0,2018-11-25,Half2,1175.0,punt,20,2
438108,2018,PHI,NYG,4.0,2018-11-25,Half2,917.0,punt,11,11
438113,2018,PHI,NYG,4.0,2018-11-25,Half2,856.0,punt,20,-10
438132,2018,PHI,NYG,4.0,2018-11-25,Half2,352.0,field_goal,4,56
